DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
895.71079,1.879479915,33.413,9.9536,1.09069479,1047.4258,4
832.59804,1.87597358,35.22,8.9408,1.090744226,981.44077,3
891.66667,1.895100491,26.526,6.8029,1.090836387,1044.1539,3
843.9951,1.876492981,32.18,5.484,1.090931615,1016.264,3
887.00981,1.888179907,36.502,2.9421,1.090955628,1043.7644,3
843.9951,1.879984699,33.834,7.052,1.091047842,958.45891,3
862.86765,1.888450319,27.551,12.962,1.09129861,1044.1539,3
831.25,1.883471667,29.211,1.2603,1.091367479,1119.3317,3
882.23039,1.880993209,28.663,7.0509,1.091493417,1046.8027,3
878.18628,1.886760195,38.469,1.9632,1.091503194,1053.7362,3
819.85294,1.885452972,37.477,6.9206,1.091594704,987.51729,3
894.36275,1.883675715,28.696,13.805,1.091604093,1048.6724,4
873.52941,1.87624986,28.953,2.4598,1.091690192,1034.8053,3
813.11275,1.870115806,26.532,3.7135,1.091693305,1027.7939,3
882.96569,1.883166625,25.118,3.0013,1.091834736,1044.3876,3
897.67157,1.880893817,34.119,9.7554,1.091889912,1041.5051,3
805.14706,1.886353604,24.521,10.223,1.092222562,1065.3439,3
895.71079,1.878739957,30.569,6.6409,1.092259122,1084.4305,4
885.66177,1.886286586,38.327,5.5749,1.092295834,1043.9202,3
811.15196,1.888262031,29.917,1.5324,1.092329223,1028.1055,3
894.97549,1.875228093,35.719,7.4621,1.092434818,1033.3252,3
811.15196,1.879988704,37.834,0.1106,1.092526669,1046.8027,3
899.7549,1.876893295,36.026,4.4219,1.092566265,1032.7019,3
899.01961,1.881134516,33.697,13.52,1.092639445,1039.5575,3
801.10294,1.885674539,24.565,3.5394,1.092695325,1073.0565,3
878.18628,1.888363471,25.014,11.6086,1.092771518,1006.6039,3
868.13726,1.886463094,27.606,12.715,1.092929969,1068.3822,3
881.61765,1.880416198,31.758,8.0276,1.092941871,1009.1747,3
864.09314,1.883976236,37.11,3.9139,1.092991187,1015.3292,3
888.97059,1.887988769,37.598,4.1165,1.093001671,1046.0236,3
884.31373,1.887302902,37.762,2.2162,1.093125179,1048.7503,3
871.56863,1.894696269,23.568,4.8254,1.093285404,1114.969,3
813.84804,1.876273369,29.556,1.7651,1.093318527,997.56702,3
890.93138,1.887670678,27.858,5.8733,1.093329888,1073.9133,4
827.20588,1.881326311,29.123,1.4382,1.093380936,1022.6521,3
874.87745,1.88029651,34.338,11.0321,1.093574247,999.67044,3
896.32353,1.88254762,28.855,1.0397,1.093632979,1061.9161,3
882.96569,1.885374692,29.392,1.2203,1.093684017,1031.4554,3
891.66667,1.893736621,33.489,4.2802,1.093692611,1034.8053,3
898.40687,1.88054125,33.637,2.1592,1.093748836,1053.5804,4
846.69118,1.885835385,34.727,16.676,1.093813145,1011.1224,3
809.19118,1.881080186,31.632,6.6907,1.093816112,984.40117,3
894.97549,1.889403393,23.196,5.1906,1.09393762,1071.4205,4
887.00981,1.895994368,26.055,10.4524,1.094005161,1034.8832,3
897.67157,1.887150253,29.709,2.8359,1.094032912,1036.9867,3
889.70588,1.878998243,30.054,0.0706,1.094144091,1028.4172,3
870.83334,1.87742659,34.388,11.4833,1.094172606,1022.5742,3
807.10785,1.874342362,28.214,0.0405,1.094466105,1051.6327,3
833.94608,1.879393157,31.884,3.4288,1.094493247,1052.0222,3
873.52941,1.896189152,32.054,11.2752,1.094517781,1025.301,3
815.80883,1.877922183,33.933,7.9756,1.094540194,987.90683,3
837.2549,1.871470842,36.541,6.5363,1.094693076,1028.1055,3
866.17647,1.880643456,31.221,15.706,1.094765056,1019.3023,3
874.26471,1.894793505,31.681,8.1316,1.09479777,1024.9114,3
870.22059,1.881306075,32.717,8.7273,1.094856098,1009.1747,3
899.01961,1.880430183,33.402,5.8415,1.094923843,1050.1525,4
879.53432,1.875580057,34.673,11.7937,1.094952461,1010.0317,3
849.38726,1.883190516,30.854,5.6324,1.095023018,1046.9585,3
869.4853,1.891566391,26.472,12.491,1.09510237,1052.0222,4
879.53432,1.880038752,31.008,1.8598,1.095111618,1039.0122,3
859.43628,1.889189353,29.622,11.8654,1.095158085,1042.7515,3
887.00981,1.881468189,30.219,3.1283,1.095161956,1035.896,3
889.70588,1.876697583,35.582,6.4115,1.095197641,1035.7402,3
895.71079,1.879749337,33.024,11.3064,1.09532303,1034.4158,3
875.61275,1.887084101,27.523,12.819,1.095368834,1066.6683,4
815.19608,1.87911287,33.462,5.1025,1.09537079,979.88271,3
810.41667,1.871135401,32.783,2.9881,1.095495924,1038.4668,3
821.20098,1.881300259,31.221,0.0427,1.09553455,997.56702,3
880.88236,1.890751634,26.51,8.9233,1.095580938,1055.7617,4
898.40687,1.878113244,29.786,1.303,1.095626257,1026.0021,3
886.27451,1.888282792,37.872,6.5089,1.095634068,1056.5407,3
822.54902,1.882514568,30.213,1.1475,1.095755309,1012.5246,3
894.97549,1.879483114,30.652,0.0619,1.095755326,1029.352,3
876.22549,1.877165704,34.327,4.8298,1.095773587,1009.9537,3
884.92647,1.889990034,30.186,3.7748,1.09594783,1040.3366,3
829.90196,1.870778687,26.417,2.1061,1.096024897,1054.2035,3
854.04412,1.881784012,33.347,1.3561,1.09613878,982.92092,3
851.34804,1.882753822,30.465,2.0497,1.096158135,1042.2842,3
893.01471,1.875272732,39.088,6.3408,1.096198681,1024.3662,3
809.80392,1.874206776,28.422,2.3706,1.096245827,1079.6004,3
835.29412,1.872199414,32.87,7.5075,1.096281536,1048.3607,3
850,1.881574468,32.821,2.6273,1.09633305,1065.8892,3
873.52941,1.875378054,36.815,9.5063,1.096348052,993.74963,3
854.04412,1.875519082,35.188,10.742,1.096404578,1018.3674,3
851.34804,1.886703717,34.848,9.7823,1.096521675,1012.0572,3
843.38236,1.891277323,25.968,10.611,1.096525414,1064.3312,3
822.54902,1.87776928,30,1.4174,1.09654183,1003.254,3
848.77451,1.879435257,32.257,3.7382,1.09676137,1064.0195,3
803.06373,1.874127849,29.205,2.7188,1.096876753,1085.599,3
866.17647,1.878958211,31.205,10.1858,1.096918627,1015.4071,3
887.00981,1.890679545,26.439,9.0027,1.09697936,1058.8778,4
870.22059,1.878554688,35.451,8.4946,1.096986384,1017.9001,3
897.67157,1.88739595,29.841,3.7491,1.09703083,1042.5179,3
886.27451,1.891347644,24.971,5.0302,1.097030981,1019.2244,3
892.27941,1.886547597,32.372,9.1932,1.097052715,1066.4346,3
891.66667,1.872963813,22.96,0.0509,1.097057182,1032.1566,3
876.22549,1.881466176,31.994,11.97,1.09710569,1016.1082,3
892.27941,1.895210954,25.858,6.9978,1.09710655,1046.2573,3
878.92157,1.88064769,34.766,8.6216,1.097297319,1000.761,3
890.93138,1.884411721,25.327,3.1469,1.097350956,1048.984,3
870.22059,1.887963436,27.819,7.669,1.097537098,1065.5776,3
847.42647,1.879015886,32.892,4.6732,1.097664791,1020.8604,3
881.61765,1.890873725,30.871,6.3195,1.097748736,1030.8322,3
888.35785,1.886511134,29.786,2.2118,1.09774881,1033.3252,3
841.29902,1.859942928,28.975,1.0298,1.097767541,973.41665,3
874.87745,1.896491685,32.005,10.3117,1.09784049,1027.0148,3
882.96569,1.8965627,25.803,11.4214,1.097892755,1038.4668,3
860.17157,1.878802704,32.202,0.0575,1.097947804,1031.8449,3
887.62255,1.886570523,25.277,4.4466,1.098191076,1049.6071,4
819.2402,1.885922159,25.08,17.454,1.098213079,1100.3231,3
877.57353,1.86318295,23.513,1.638,1.098240088,1065.1101,3
848.03922,1.860883283,28.767,2.5852,1.098258283,983.54418,3
890.31863,1.889084103,26.844,11.943,1.098275556,1058.1767,4
897.05883,1.876508183,39.088,4.2424,1.098418594,1025.7684,3
892.27941,1.886442318,31.769,7.9263,1.098497295,1059.5011,3
887.62255,1.880598462,30.553,2.6837,1.098567174,1048.2049,3
821.93628,1.878887156,30.23,0.0537,1.098624429,997.09957,3
862.86765,1.884304567,31.172,1.8001,1.098634665,1051.1653,3
890.31863,1.890971081,25.853,10.124,1.098771983,1080.3795,4
846.69118,1.882058294,25.381,8.7667,1.098862409,1255.6646,3
821.20098,1.882982787,30.328,4.7493,1.098898709,989.85443,3
887.00981,1.886401722,31.621,11.538,1.098905541,1048.8282,3
884.92647,1.882183445,32.766,3.6221,1.099111178,1017.5884,3
894.97549,1.879311152,34.163,16.966,1.099181982,1042.44,3
889.70588,1.871749653,22.861,3.0215,1.099205226,1032.8577,3
892.27941,1.88177515,29.446,0.0493,1.099235195,1031.2218,3
862.86765,1.872992784,33.078,6.3688,1.099325889,1074.5366,3
887.00981,1.890806706,30.175,3.7283,1.09933662,1039.5575,3
832.59804,1.88693679,38.091,3.5416,1.099382389,996.78794,3
894.97549,1.877502723,35.368,10.3987,1.099388491,1037.8437,3
871.56863,1.881767995,31.364,0.8267,1.099393006,993.59381,3
859.43628,1.880643668,30.986,0.0476,1.0994021,989.07535,3
884.92647,1.890704532,26.302,13.877,1.099421148,1076.4063,4
893.01471,1.886449843,24.746,0.1298,1.099425588,1046.8806,4
825.85785,1.878948121,33.736,12.0149,1.099736817,990.32188,3
829.90196,1.886685511,37.445,4.4586,1.099764737,996.3984,3
896.32353,1.879092641,30.295,2.4532,1.099891462,1046.5689,3
810.41667,1.881479262,34.957,9.8512,1.099902111,1033.0915,3
828.55392,1.885466221,28.74,2.5906,1.100047664,1020.7045,3
857.47549,1.885322656,30.843,3.9829,1.100097042,1052.3338,3
868.13726,1.896598157,31.988,9.3032,1.100123639,1021.4057,3
855.39216,1.884858836,30.673,5.472,1.100159688,1046.491,3
849.38726,1.884341382,24.697,13.175,1.100211072,1165.9186,3
878.92157,1.878187563,29.638,1.0594,1.100228745,1034.3379,3
867.52451,1.884250364,36.837,4.895,1.100261731,1016.1082,3
853.43137,1.882200742,32.766,5.7435,1.100280672,1069.5507,3
884.92647,1.895375376,25.781,7.5343,1.100281779,1038.9343,3
858.82353,1.88522259,36.338,2.9405,1.100355706,1049.0619,3
882.96569,1.875466281,32.859,13.646,1.100442744,1079.4446,3
875.61275,1.881890734,31.298,14.457,1.100459052,1024.2104,3
893.01471,1.893458931,33.593,4.4438,1.100499247,1039.168,3
886.27451,1.890744787,31.013,2.3131,1.100634315,1037.9216,3
816.54412,1.882225484,34.974,5.057,1.100653407,1061.4487,3
893.62745,1.890959491,26.389,9.5518,1.10074876,1067.6031,4
831.9853,1.885094856,29.079,3.3067,1.100832919,1020.7045,3
860.78432,1.887640502,34.782,13.033,1.100919673,1018.3674,3
858.82353,1.883348502,33.057,9.67,1.101143842,989.07535,3
842.64706,1.863434536,27.973,5.3012,1.101268837,979.25945,3
839.95098,1.883152906,29.901,2.2578,1.101290657,1028.8846,3
820.58824,1.885587606,37.072,1.8127,1.101306665,986.73831,3
832.59804,1.87884099,35.056,16.161,1.101325579,990.32188,3
860.17157,1.884989342,31.128,5.9029,1.101403635,1055.0605,3
896.32353,1.888836798,32.038,0.0416,1.101479533,1050.2304,3
824.50981,1.885987397,29.156,7.0471,1.101564173,1009.7979,3
807.10785,1.888510275,31.188,3.7184,1.101594398,1027.9497,3
893.62745,1.884339379,29.665,3.068,1.101650222,1085.4432,3
865.44118,1.889955855,25.261,0.0476,1.101690137,1149.5587,3
894.36275,1.890866814,30.619,7.1117,1.101821469,1046.6469,3
887.00981,1.887941845,31.72,7.0717,1.101869432,1046.6469,3
893.62745,1.890861493,26.296,16.506,1.101874805,1074.1471,4
860.78432,1.877328455,35.012,9.1844,1.101886336,1023.5091,3
896.32353,1.880777462,30.936,0.8951,1.101887371,1039.9471,3
885.66177,1.889754895,30.175,4.9962,1.101888667,1035.6623,3
871.56863,1.874384909,32.859,7.0285,1.101928953,1077.1854,3
874.26471,1.883097786,31.019,14.309,1.10196632,1019.536,3
894.36275,1.885012223,25.003,8.2154,1.102017108,1054.5931,4
884.31373,1.883448677,29.003,1.4459,1.102044716,1061.2928,3
800.36765,1.875539854,35.73,10.053,1.10216304,1065.8892,3
842.64706,2.286143591,33.144,3.7732,1.102359664,1065.6555,3
811.76471,1.885015751,34.459,3.5148,1.102377947,1029.5078,3
887.00981,1.890259293,30.389,4.6404,1.102490974,1037.532,3
854.77941,1.873757563,36.568,14.479,1.102491733,1038.5447,3
889.70588,1.891200676,31.084,7.5995,1.10253651,1039.7133,3
869.4853,1.880593127,33.5,4.1712,1.102628312,1037.2983,3
893.62745,1.882740116,34.295,3.575,1.102658984,1014.3943,3
885.66177,1.883823463,31.369,9.1554,1.102675579,1008.941,3
882.23039,1.884073351,32.317,12.567,1.102710889,1028.4951,3
892.27941,1.893991685,33.774,3.6188,1.102714453,1031.767,3
809.80392,1.883371902,34.377,7.9937,1.102784872,1027.4044,3
894.97549,1.891417788,31.254,2.4532,1.1027915,1047.8154,3
892.27941,1.894001297,34.349,5.9614,1.102848108,1032.9356,3
876.83824,1.884708152,31.095,13.482,1.103044035,1016.4977,3
827.94118,1.887187076,28.937,2.2173,1.103122301,1017.121,3
890.93138,1.890144124,30.542,3.5356,1.103128599,1034.6495,3
811.15196,1.883770115,26.236,2.0021,1.103328257,1027.3265,3
860.78432,1.880183038,33.276,1.165,1.103394783,1031.4554,3
833.33334,1.879550111,34.788,9.8162,1.103442011,1000.9947,3
899.01961,1.877211962,39.263,2.9783,1.103589618,1028.2614,3
899.7549,1.886024557,25.097,1.88,1.103596473,1053.2687,4
864.82843,1.879397487,33.013,2.6339,1.103612827,1028.8846,3
861.51961,1.888287582,34.919,5.5831,1.103641021,1024.1324,3
833.94608,1.886666757,29.227,2.4587,1.103661274,1025.301,3
880.88236,1.881586408,35.27,6.0622,1.103945285,1027.8718,3
882.96569,1.880099843,35.566,9.3738,1.103973371,1031.1439,3
895.71079,1.886263732,33.522,0.0449,1.10403841,1073.6797,3
880.26961,1.87612033,37.028,11.258,1.104135986,1009.72,3
881.61765,1.88208907,34.722,1.626,1.104148433,1098.9207,3
897.05883,1.875381165,23.185,0.0509,1.10428899,1039.4796,3
829.90196,1.88698637,30.208,5.9083,1.104295902,1032.4682,3
852.69608,1.889779852,34.53,13.893,1.104426414,1020.0814,3
819.2402,1.875401651,29.161,1.8724,1.104506441,1107.1007,3
896.32353,1.887082484,33.188,7.2037,1.104693634,1055.7617,3
891.66667,1.886860627,33.703,8.4212,1.104763642,1046.3352,3
893.01471,1.891866945,30.547,4.2249,1.104808751,1047.0364,3
862.86765,1.874259438,36.568,10.4091,1.10489436,1044.076,3
895.71079,1.893806215,34.821,2.6908,1.104931022,1030.5985,3
890.31863,1.880274674,34.037,13.016,1.105060889,1028.6509,3
899.01961,1.890713608,32.081,3.6161,1.10513956,1042.2842,3
837.2549,1.887027611,28.723,2.5343,1.10516337,1024.2104,3
831.9853,1.874243712,35.461,13.997,1.10522491,1228.398,3
899.01961,1.891964454,30.652,5.4249,1.105360111,1045.1666,3
897.05883,1.884197597,29.244,6.1755,1.105368484,1032.1566,3
853.43137,1.885493752,27.162,0.0504,1.105373395,1048.2828,3
864.09314,1.884646051,33.193,3.2733,1.105486436,979.88271,3
887.00981,1.885271791,32.366,7.2152,1.105499854,1030.5985,3
840.68628,1.87973766,25.042,13.444,1.10555182,1290.4099,3
867.52451,1.887190055,25.113,8.557,1.105582703,1149.9481,3
838.60294,1.879789615,33.851,1.1229,1.10559584,997.64493,3
890.31863,1.886128022,32.18,13.383,1.105819042,1031.8449,3
854.77941,1.890461576,34.558,8.3211,1.105827389,1022.3406,3
883.57843,1.882717927,30.69,2.7724,1.105865629,1032.7798,3
889.70588,1.883203785,34.212,5.7572,1.105879903,1017.8222,3
867.52451,1.881609181,31.566,2.618,1.105900023,1045.5561,3
831.25,1.879511116,30.35,3.2235,1.105947108,1001.9296,3
897.67157,1.881731787,30.526,1.8828,1.106053227,1053.814,3
893.01471,1.896129947,26.247,11.6366,1.106085965,1041.6609,3
884.31373,1.882374501,35.681,7.7495,1.106180382,1030.209,3
881.61765,1.880974637,33.763,1.2384,1.1061935,1036.5971,3
890.31863,1.880884179,30.526,0.0772,1.106248899,1048.2828,3
868.87255,1.896767077,32.169,9.4291,1.106289932,1022.3406,3
821.20098,1.884908673,34.278,13.296,1.106413437,1039.3238,3
879.53432,1.882577623,34.327,4.7937,1.106554613,1127.5116,3
842.64706,1.880097234,35.379,7.0307,1.106646032,1003.7214,3
806.4951,1.889546391,31.331,3.8854,1.10667258,1022.3406,3
833.94608,1.887527237,30.487,7.9307,1.106687937,1046.491,3
861.51961,1.888256457,32.487,2.8003,1.106718882,1049.763,3
825.2451,1.875016374,35.527,6.8713,1.106869358,1190.9259,3
864.09314,1.886049691,36.617,4.1307,1.106900225,1039.2459,3
876.83824,1.887777324,30.969,2.6985,1.106945081,1053.4245,3
846.69118,1.886443105,29.709,2.8699,1.107109951,1029.5078,3
855.39216,1.884465611,26.389,1.2893,1.107202625,1058.4883,3
854.04412,1.887337213,31.66,2.6481,1.107226919,1045.5561,3
811.76471,1.887089059,32.569,8.0572,1.107236457,1093.0779,3
871.56863,1.882978488,31.588,0.052,1.107327069,1002.5528,3
876.22549,1.880660436,33.292,3.4184,1.107342344,1043.0632,3
868.13726,1.883707347,34.859,4.8742,1.107372414,1022.6521,3
854.04412,1.886784188,29.452,5.4342,1.107459642,1024.8335,3
862.86765,1.887163568,31.451,3.8077,1.107479399,1054.1256,3
846.07843,1.887766268,38.601,7.7489,1.107489679,1010.0317,3
882.23039,1.883491497,31.654,0.0493,1.10758072,1015.7187,3
869.4853,1.881354125,31.555,4.3409,1.107607258,1044.3876,3
858.82353,1.885450136,27.808,1.8663,1.107644735,1065.0322,3
863.48039,1.88736931,24.543,1.5877,1.107761561,1051.1653,3
840.68628,1.88086783,34.678,9.1987,1.108155564,1006.2923,3
895.71079,1.885068438,31.369,5.7003,1.10817505,1022.7301,3
840.68628,1.894869966,26,1.1289,1.108201284,1014.0827,3
858.82353,1.893288268,26.241,5.305,1.108282054,1142.1577,3
880.26961,1.874210979,36.639,16.473,1.10828635,1058.9557,3
861.51961,1.890821205,34.766,12.326,1.108344346,1020.7825,3
880.26961,1.884078106,24.943,7.4741,1.108390656,1121.9026,3
835.29412,1.887604437,30.295,3.3779,1.108466467,1012.0572,3
880.88236,1.889361009,25.047,4.2057,1.108489298,1015.1734,3
867.52451,1.885900986,27.25,8.8099,1.108552187,994.4508,3
883.57843,1.886667147,36.672,6.4542,1.108566952,1028.8067,3
805.14706,1.890625284,31.309,2.5704,1.108660807,1023.3533,3
890.93138,1.886643959,31.944,5.3182,1.108684521,1030.209,3
882.96569,1.884638187,30.739,9.3547,1.108733874,1034.9612,3
803.79902,1.884663045,35.955,7.0794,1.108745951,1044.076,3
895.71079,1.895510391,25.535,4.128,1.108759739,1080.3016,3
837.2549,1.886299598,33.007,4.2369,1.108843745,1012.5246,3
897.05883,1.884455889,34.256,3.7037,1.108866477,1015.3292,3
893.62745,1.892414186,25.568,1.5264,1.108965085,1097.5185,4
831.25,1.885581759,30.657,4.2834,1.10898944,1005.9806,3
857.47549,1.865849396,28.707,5.4846,1.109376758,986.34877,3
816.54412,1.885289166,33.33,3.7661,1.109616186,1069.4728,3
875.61275,1.886125907,33.314,9.5742,1.109627834,999.51462,3
871.56863,1.885560213,33.04,9.5031,1.109654263,994.68453,3
848.03922,1.888342802,38.097,1.2537,1.109674974,1003.7214,3
882.96569,1.884349931,31.435,5.6499,1.109678918,1038.7784,3
887.00981,1.886823845,32.848,0.865,1.109696861,1105.0751,3
865.44118,1.887377015,36.464,1.3528,1.109731498,1039.2459,3
898.40687,1.891168187,29.704,12.77,1.109791383,1037.6878,3
853.43137,1.865570504,28.164,3.2055,1.109850518,989.07535,3
842.64706,1.889280784,30.893,0.0602,1.109886539,1055.8396,3
816.54412,1.890985395,32.174,0.0476,1.109888175,1033.1694,3
848.77451,1.887334855,30.41,2.7204,1.109944025,1023.8208,3
815.80883,1.888258912,33.599,6.2434,1.109971168,1007.8503,3
876.22549,1.876500988,36.601,12.611,1.110013339,1056.1511,3
852.69608,1.884555519,26.006,2.6569,1.11004754,1062.8509,3
882.96569,1.886135858,30.586,8.9047,1.1100753,1030.8322,3
858.82353,1.888580586,32.185,7.4944,1.110088564,1050.3083,3
809.80392,1.891014412,31.67,2.0185,1.110302253,1024.6778,3
827.94118,1.88944911,30.016,7.0109,1.110310026,1008.8631,3
872.91667,1.896612102,32.213,17.887,1.110388631,1034.7274,3
835.29412,1.883884687,36.459,3.9643,1.110429477,1064.7207,3
833.94608,1.886257512,30.586,5.783,1.110478459,1007.9282,3
863.48039,1.890815908,34.76,6.8987,1.11051079,1023.1196,3
814.46079,1.89243315,29.764,10.2471,1.110594695,1044.5434,3
864.82843,1.88815934,33.122,2.6377,1.110706695,1019.8477,3
855.39216,1.887480509,34.393,9.4182,1.110709374,1060.6696,3
880.26961,1.884024606,34.382,10.321,1.110751243,1035.5065,3
889.70588,1.885217068,31.868,1.2751,1.110791906,1040.5702,3
893.62745,1.887447916,32.366,5.0948,1.110918226,1042.7515,3
802.45098,1.876774789,35.637,8.6758,1.110919864,1028.0276,3
833.94608,1.877445662,35.401,13.537,1.110936673,1142.4694,3
846.69118,1.88620562,26.97,1.9994,1.110992422,1040.4923,3
869.4853,1.891892287,34.278,9.6651,1.111126924,1032.8577,3
860.78432,1.883954965,31.375,3.9467,1.111170126,1043.6085,3
876.22549,1.881828523,34.968,10.0691,1.111306739,1024.4441,3
899.7549,1.882741168,31.479,1.3293,1.111369007,1036.2855,3
872.91667,1.888585912,36.157,3.6604,1.111398143,1048.7503,3
871.56863,1.890154771,34.081,5.443,1.111399864,1047.8154,3
888.35785,1.88458594,35.719,4.2281,1.111421008,1033.4031,3
857.47549,1.884459764,36.404,0.0454,1.111444957,1081.9376,3
837.9902,1.889983324,31.654,8.2362,1.111526258,1043.0632,3
850,1.883860136,29.972,6.2045,1.11154368,1015.7187,3
868.13726,1.884678111,33.341,6.1219,1.111718487,1101.5695,3
833.33334,1.888492037,30.356,8.5488,1.111724404,1058.7999,3
811.15196,1.888292284,36.311,4.0239,1.111869739,1030.5206,3
871.56863,1.888974092,28.904,4.7373,1.111903169,1047.27,3
843.38236,1.888323662,31.238,0.8278,1.111935536,1064.4091,3
862.86765,1.889083479,32.87,5.1452,1.112012601,1049.5292,3
868.87255,1.891042399,28.734,2.0963,1.11201573,1034.9612,3
858.82353,1.88688371,30.942,3.39,1.112035223,1027.4823,3
874.87745,1.889358826,33.719,1.3205,1.11209686,1058.4103,3
829.28922,1.883723234,30.339,4.6256,1.112129801,1130.0046,3
897.05883,1.889280614,31.66,1.2833,1.112177617,1039.8692,3
823.28432,1.891848079,32.476,0.0575,1.112185457,1036.7529,3
842.64706,1.888760572,29.424,7.1172,1.112218963,1020.7825,3
872.18137,1.887566745,33.155,5.4616,1.112230722,1087.1572,3
836.64216,1.886897892,34.262,11.663,1.112266834,1046.1015,3
899.7549,1.886263438,31.605,8.28,1.112407413,1022.4964,3
894.97549,1.887398643,32.136,10.6221,1.112449098,1029.0404,3
